"item_nr","condition","match_null","string","Zipf.SUBTLEX_UK","PoS.SUBTLEX_UK","Length","AoA.Kuperman","CNC.Brysbaert"
194,"Abstract","A2","fiasco",3.267444558,"noun",6,11.68,2.28
194,"Concrete","A2","pigment",3.072312683,"noun",7,11.06,4.4
195,"Abstract","A1","memory",4.579851088,"noun",6,6.4,2.38
195,"Concrete","A1","flour",4.392703367,"noun",5,6.89,4.97
196,"Abstract","A1","perpetual",3.053670573,"adjective",9,13.75,2.3
196,"Concrete","A1","thyroid",2.848024071,"adjective",7,13.83,4.61
197,"Abstract","A1","guttural",2.057463562,"adjective",8,14.67,2.46
197,"Concrete","A1","narcotic",2.34894824,"adjective",8,13.11,4.04
198,"Abstract","A2","heaven",4.601693425,"noun",6,4.22,1.81
198,"Concrete","A2","stone",4.837122781,"noun",5,4.44,4.72
199,"Abstract","A1","premier",4.386374738,"name",7,11.32,2.07
199,"Concrete","A1","basil",4.09489006,"name",5,10.13,4.76
200,"Abstract","A2","doubter",1.926184648,"noun",7,9.44,2.39
200,"Concrete","A2","snorer",1.841863762,"noun",6,7.79,4.23
201,"Abstract","A2","disgrace",3.773829877,"noun",8,8.22,2.11
201,"Concrete","A2","downtown",3.488827326,"noun",8,6.42,4.39
202,"Abstract","A2","infatuation",2.593362817,"noun",11,12.6,2.24
202,"Concrete","A2","compressor",2.473886977,"noun",10,12.32,4.39
203,"Abstract","A1","homage",3.415067013,"noun",6,13.72,2.17
203,"Concrete","A1","lager",3.563792088,"noun",5,14,4.64
204,"Abstract","A1","impure",2.428129486,"noun",6,11.53,2
204,"Concrete","A1","lube",2.172856981,"noun",4,12.65,4
205,"Abstract","A1","schmooze",2.239803771,"verb",8,10.64,2.29
205,"Concrete","A1","behead",2.18709742,"verb",6,11.74,4.24
206,"Abstract","A1","unwatchable",1.774916972,"adjective",11,10.22,2.43
206,"Concrete","A1","skintight",1.649978236,"adjective",9,11.39,4.14
207,"Abstract","A2","dislike",3.517249255,"verb",7,5.42,1.7
207,"Concrete","A2","rinse",3.276660702,"verb",5,4.95,4.1
208,"Abstract","A2","ineptitude",2.26393745,"noun",10,13.72,1.79
208,"Concrete","A2","tripwire",1.974489327,"noun",8,13.31,4.13
209,"Abstract","A1","authentic",3.725119504,"adjective",9,8.42,2.31
209,"Concrete","A1","ceramic",3.598282506,"adjective",7,8.37,4.04
210,"Abstract","A1","uniqueness",2.778521097,"noun",10,10.68,1.87
210,"Concrete","A1","narcotics",2.806325436,"noun",9,12.39,4.59
211,"Abstract","A2","completion",3.519209955,"noun",10,8.56,2.33
211,"Concrete","A2","scoreboard",3.517249255,"noun",10,7.37,4.9
212,"Abstract","A1","stature",3.298880099,"noun",7,11.12,2.32
212,"Concrete","A1","sculptor",3.513301096,"noun",8,9.84,4.09
213,"Abstract","A1","oxymoron",2.227214643,"noun",8,14.16,1.68
213,"Concrete","A1","pageboy",2.158133724,"noun",7,12.86,4.08
214,"Abstract","A1","subservient",2.428129486,"adjective",11,14.07,2.11
214,"Concrete","A1","paraplegic",2.142893758,"adjective",10,13.53,4
215,"Abstract","A2","insanity",3.10903549,"noun",8,7.33,2.34
215,"Concrete","A2","puffin",3.298880099,"noun",6,9.23,4.38
216,"Abstract","A1","unsponsored",1.172856981,"adjective",11,12.06,2.28
216,"Concrete","A1","uncircumcised",1.172856981,"adjective",13,13.05,4.32
217,"Abstract","A2","downturn",3.594460908,"noun",8,8.5,2.08
217,"Concrete","A2","heartbeat",3.564967446,"noun",9,7.22,4.08
218,"Abstract","A1","smallness",2.075946968,"noun",9,6.47,2.2
218,"Concrete","A1","shortcake",2.172856981,"noun",9,6.79,4.41
219,"Abstract","A2","emergency",4.650074735,"noun",9,5.94,2.41
219,"Concrete","A2","television",4.865821341,"noun",10,4.11,4.83
220,"Abstract","A1","idiotic",2.976769093,"adjective",7,8.79,1.88
220,"Concrete","A1","abdominal",3.21817996,"adjective",9,10.24,4.28
221,"Abstract","A2","kind",5.602124647,"noun",4,4.89,2.07
221,"Concrete","A2","head",5.60944364,"noun",4,3.42,4.75
222,"Abstract","A2","plainness",2.12709949,"noun",9,9.78,2.43
222,"Concrete","A2","bullfighter",2.308519583,"noun",11,8.78,4.7
223,"Abstract","A1","modularity",1.172856981,"noun",10,15.47,1.59
223,"Concrete","A1","flaxseed",1.297795718,"noun",8,15.78,4.46
224,"Abstract","A2","misapprehension",2.239803771,"noun",15,11.93,1.57
224,"Concrete","A2","astrophysicist",2.227214643,"noun",14,13.06,4.07
225,"Abstract","A1","doting",2.691370921,"noun",6,11.6,2.13
225,"Concrete","A1","drapery",2.515279662,"noun",7,12,4.32
226,"Abstract","A1","discretion",3.753781957,"noun",10,12.67,1.6
226,"Concrete","A1","barometer",3.468057433,"noun",9,11.89,4.57
227,"Abstract","A1","composure",3.557270137,"noun",9,12.3,2.43
227,"Concrete","A1","engraving",3.307459034,"noun",9,10.58,4.28
228,"Abstract","A1","curiosity",3.646100581,"noun",9,8.33,1.61
228,"Concrete","A1","handmade",3.358493558,"noun",8,7.79,4.25
229,"Abstract","A1","inaction",2.778521097,"noun",8,10.72,2.07
229,"Concrete","A1","splint",3.066803588,"noun",6,9.16,4.69
230,"Abstract","A1","unpretentious",2.26393745,"adjective",13,14.05,1.76
230,"Concrete","A1","colonoscopy",2.017955021,"adjective",11,15.76,4.16
231,"Abstract","A2","grace",4.339089688,"name",5,7.29,1.78
231,"Concrete","A2","pod",4.383443006,"name",3,7.95,4.63
232,"Abstract","A2","breakup",2.18709742,"noun",7,9.2,2
232,"Concrete","A2","hailstorm",2.017955021,"noun",9,8.16,4.66
233,"Abstract","A1","accessibility",2.883256447,"noun",13,11.05,2.3
233,"Concrete","A1","silversmith",3.011706072,"noun",11,11.16,4.38
234,"Abstract","A1","where",6.127816289,"adverb",5,4.09,1.66
234,"Concrete","A1","back",6.250308466,"adverb",4,5.31,4.33
235,"Abstract","A2","newness",2.12709949,"noun",7,7.2,1.79
235,"Concrete","A2","headwear",2.367833584,"noun",8,8.4,4.75
236,"Abstract","A2","qualifier",3.704335898,"noun",9,12.89,2.31
236,"Concrete","A2","saffron",3.704761468,"noun",7,14.89,4.44
237,"Abstract","A2","deduct",2.763921588,"verb",6,10.84,2.31
237,"Concrete","A2","ratchet",2.809679079,"verb",7,10.21,4.64
238,"Abstract","A2","freelance",3.243510432,"noun",9,13.84,1.92
238,"Concrete","A2","gramophone",3.110709074,"noun",10,12.25,4.78
239,"Abstract","A1","omniscient",1.649978236,"adjective",10,13.47,1.88
239,"Concrete","A1","hardcopy",1.394705731,"adjective",8,11.61,4.61
240,"Abstract","A1","choosy",2.778521097,"adjective",6,8.37,1.6
240,"Concrete","A1","sugared",2.534584817,"adjective",7,7,4.08
241,"Abstract","A2","expedience",2.110709074,"noun",10,13.53,1.96
241,"Concrete","A2","telecast",1.926184648,"noun",8,12.5,4.08
242,"Abstract","A1","defect",3.243510432,"noun",6,10.26,2.48
242,"Concrete","A1","parfait",3.198162846,"noun",7,10.76,4.68
243,"Abstract","A1","unspent",2.26393745,"adjective",7,10.35,1.78
243,"Concrete","A1","sequined",2.017955021,"adjective",8,9.2,4.19
244,"Abstract","A2","sadness",3.721860243,"noun",7,5,1.82
244,"Concrete","A2","haircut",3.729159482,"noun",7,4.05,4.77
245,"Abstract","A2","greatness",3.344095737,"noun",9,8.33,1.69
245,"Concrete","A2","pathway",3.312736067,"noun",7,6.5,4.28
246,"Abstract","A1","countless",3.678910798,"adjective",9,9.16,1.72
246,"Concrete","A1","grilled",3.470252692,"adjective",7,7.26,4.23
247,"Abstract","A2","neatness",2.227214643,"noun",8,7.32,2.42
247,"Concrete","A2","bootie",2.110709074,"noun",6,6.89,4.59
248,"Abstract","A1","clarity",3.793340055,"noun",7,10.55,2
248,"Concrete","A1","bowler",3.553670991,"noun",6,10.58,4.45
249,"Abstract","A2","exclusion",3.323101583,"noun",9,10.39,2.07
249,"Concrete","A2","shortbread",3.352791579,"noun",10,8.78,4.56
250,"Abstract","A1","further",5.189959913,"adjective",7,6.68,1.88
250,"Concrete","A1","human",5.064933024,"adjective",5,4.83,4.93
251,"Abstract","A1","excitable",3.053670573,"adjective",9,9.79,2.41
251,"Concrete","A1","pelican",3.081342,"adjective",7,8.22,4.96
252,"Abstract","A1","inattention",1.974489327,"noun",11,10.65,2.13
252,"Concrete","A1","drawstring",1.809679079,"noun",10,9.72,4.74
253,"Abstract","A1","acquit",2.318985017,"verb",6,13.22,2.13
253,"Concrete","A1","secrete",2.473886977,"verb",7,13,4.04
254,"Abstract","A2","fad",3.011706072,"noun",3,10.25,2.36
254,"Concrete","A2","deli",3.079551092,"noun",4,8.84,4.57
255,"Abstract","A1","realignment",2.635254979,"noun",11,12.35,2.41
255,"Concrete","A1","vestibule",2.358493558,"noun",9,11.41,4.37
256,"Abstract","A2","hurray",3.498509451,"noun",6,5.25,2.48
256,"Concrete","A2","garbage",3.449318785,"noun",7,4.89,4.69
257,"Abstract","A2","immediacy",2.625154652,"noun",9,12.21,2.07
257,"Concrete","A2","seaport",2.598825713,"noun",7,10.74,4.57
258,"Abstract","A1","intriguing",3.949316016,"adjective",10,10.31,1.59
258,"Concrete","A1","civilian",3.908455881,"adjective",8,9.76,4.25
259,"Abstract","A1","economics",4.040913343,"noun",9,12.3,1.77
259,"Concrete","A1","boardroom",3.812011314,"noun",9,10.81,4.66
260,"Abstract","A2","explanation",4.057463562,"noun",11,7.74,1.87
260,"Concrete","A2","lighthouse",3.766143048,"noun",10,6.11,4.96
261,"Abstract","A2","airiness",1.774916972,"noun",8,11.35,2.24
261,"Concrete","A2","firebomb",1.774916972,"noun",8,10.32,4.79
262,"Abstract","A1","laborious",2.721041591,"adjective",9,12.84,2
262,"Concrete","A1","mortuary",2.928731837,"adjective",8,12.06,4.52
263,"Abstract","A2","perversion",2.34894824,"noun",10,13.11,2.04
263,"Concrete","A2","arachnid",2.436098416,"noun",8,11.88,4.65
264,"Abstract","A2","manliness",2.239803771,"noun",9,8.39,2.15
264,"Concrete","A2","drumbeat",2.339188403,"noun",8,8.2,4.21
265,"Abstract","A2","asinine",1.926184648,"noun",7,12.71,1.67
265,"Concrete","A2","cowhide",1.841863762,"noun",7,11.44,4.76
266,"Abstract","A2","excuse",4.858628567,"noun",6,6.33,2.29
266,"Concrete","A2","quiz",4.573337406,"noun",4,7.05,4.43
267,"Abstract","A1","discomfort",3.323101583,"noun",10,9.53,2.28
267,"Concrete","A1","intruder",3.294526233,"noun",8,10.68,4.14
268,"Abstract","A1","lamentable",2.528244639,"adjective",10,14.65,2
268,"Concrete","A1","pectoral",2.403305902,"adjective",8,12.89,4
269,"Abstract","A1","ratify",2.403305902,"verb",6,12.45,2.47
269,"Concrete","A1","corrode",2.358493558,"verb",7,11.44,4.04
270,"Abstract","A1","colonialism",2.774916972,"noun",11,12.32,1.85
270,"Concrete","A1","crematorium",2.857103728,"noun",11,12.41,4.43
271,"Abstract","A2","quirk",2.857103728,"noun",5,11.39,2.25
271,"Concrete","A2","brim",2.994588803,"noun",4,10.68,4.23
272,"Abstract","A1","indignity",2.528244639,"noun",9,13.79,1.56
272,"Concrete","A1","follicle",2.466587738,"noun",8,12.38,4.44
273,"Abstract","A2","uprise",1.737128411,"noun",6,12.05,2.41
273,"Concrete","A2","oilcloth",1.473886977,"noun",8,12.53,4.4
274,"Abstract","A2","backlash",3.307459034,"noun",8,10.44,1.85
274,"Concrete","A2","steward",3.410065486,"noun",7,12.17,4.07
275,"Abstract","A2","wrath",3.409226269,"noun",5,10.17,2.42
275,"Concrete","A2","gypsy",3.591710459,"noun",5,8.95,4.45
276,"Abstract","A1","fragmentary",2.239803771,"adjective",11,14.21,2.33
276,"Concrete","A1","endoscopy",2.358493558,"adjective",9,15.69,4.15
277,"Abstract","A1","disrespect",3.359436652,"noun",10,8.78,1.93
277,"Concrete","A1","backroom",3.079551092,"noun",8,9.95,4.5
278,"Abstract","A2","fuss",3.953654177,"noun",4,5.5,2.43
278,"Concrete","A2","bubble",4.161861597,"noun",6,3.79,4.6
279,"Abstract","A2","objection",3.388582645,"noun",9,9.74,2.29
279,"Concrete","A2","flipper",3.184286443,"noun",7,8.58,4.26
280,"Abstract","A1","perplex",1.871826985,"name",7,12,1.73
280,"Concrete","A1","flagstaff",1.951008231,"name",9,11.33,4.41
281,"Abstract","A1","inoperative",1.649978236,"adjective",11,12,2.4
281,"Concrete","A1","featherless",1.540833766,"adjective",11,10.33,4
282,"Abstract","A1","undiminished",2.403305902,"adjective",12,11.68,2.19
282,"Concrete","A1","vertebrate",2.403305902,"adjective",10,10.55,4.38
283,"Abstract","A1","info",3.045983745,"noun",4,9.37,2.39
283,"Concrete","A1","flare",3.290128277,"noun",5,9.84,4.5
284,"Abstract","A1","consenting",2.604220745,"verb",10,12.59,1.72
284,"Concrete","A1","lubricate",2.329204182,"verb",9,12.94,4.18
285,"Abstract","A1","premonition",2.528244639,"noun",11,10.47,1.9
285,"Concrete","A1","connector",2.286800333,"noun",9,8.95,4.18
286,"Abstract","A1","casual",3.694430885,"adjective",6,9.83,2.03
286,"Concrete","A1","teen",3.483196201,"adjective",4,7.95,4.16
287,"Abstract","A2","revelry",2.158133724,"noun",7,12.67,2.23
287,"Concrete","A2","guava",2.227214643,"noun",5,12.39,4.86
288,"Abstract","A1","dissatisfaction",2.721041591,"noun",15,11.11,1.96
288,"Concrete","A1","hieroglyphics",2.488127416,"noun",13,10.53,4.08
289,"Abstract","A2","folly",3.296708622,"noun",5,10.67,1.92
289,"Concrete","A2","judo",3.293430912,"noun",4,10.67,4.32
290,"Abstract","A1","defection",2.66886358,"noun",9,13,2.32
290,"Concrete","A1","geranium",2.938773775,"noun",8,11.41,4.76
291,"Abstract","A1","parameter",2.142893758,"noun",9,10.95,2.48
291,"Concrete","A1","hotplate",2.093675735,"noun",8,12.21,4.7
292,"Abstract","A2","loveliness",2.987991798,"noun",10,7.79,2.07
292,"Concrete","A2","briefcase",3.138215495,"noun",9,6.37,4.86
293,"Abstract","A1","undeveloped",2.45916372,"adjective",11,10.16,2.44
293,"Concrete","A1","penitentiary",2.45916372,"adjective",12,11.22,4.42
294,"Abstract","A2","relapse",2.649978236,"noun",7,12.89,2.21
294,"Concrete","A2","thorax",2.540833766,"noun",6,11.31,4.56
295,"Abstract","A1","federation",3.721041591,"name",10,12.17,2.24
295,"Concrete","A1","attorney",3.706459592,"name",8,10.95,4.52
296,"Abstract","A1","mischief",3.483196201,"noun",8,9.05,1.9
296,"Concrete","A1","wreath",3.280066951,"noun",6,7.06,4.93
297,"Abstract","A1","virtue",3.514621141,"noun",6,11.53,1.62
297,"Concrete","A1","parsnip",3.267444558,"noun",7,10.75,4.85
298,"Abstract","A2","mercy",4.02370735,"noun",5,8.74,1.57
298,"Concrete","A2","wound",4.102956619,"noun",5,7.52,4.24
299,"Abstract","A1","hesitancy",2.275519323,"noun",9,12.12,2.07
299,"Concrete","A1","printout",2.12709949,"noun",8,11.56,4.53
300,"Abstract","A2","resale",3.663283702,"noun",6,8.55,2.26
300,"Concrete","A2","maze",3.688730825,"noun",4,7.11,4.45
301,"Abstract","A1","inaccurate",3.252038227,"adjective",10,10.41,2.33
301,"Concrete","A1","sedative",3.0261495,"adjective",8,11.85,4.56
302,"Abstract","A1","unseeing",1.297795718,"adjective",8,10.21,2.32
302,"Concrete","A1","pimpled",1.172856981,"adjective",7,9.65,4.29
303,"Abstract","A2","merry",4.166293211,"name",5,5.89,2.41
303,"Concrete","A2","mummy",4.443923753,"name",5,5.47,4.72
304,"Abstract","A1","triangulation",2.172856981,"noun",13,14.81,2.39
304,"Concrete","A1","counterweight",2.34894824,"noun",13,13.22,4
305,"Abstract","A1","femininity",2.673459331,"noun",10,12.44,2.17
305,"Concrete","A1","amplifier",2.725119504,"noun",9,11.35,4.79
306,"Abstract","A1","sooth",2.227214643,"verb",5,9.44,2.11
306,"Concrete","A1","awning",2.376976964,"verb",6,11.06,4.61
307,"Abstract","A2","luckless",1.737128411,"adjective",8,8.61,1.9
307,"Concrete","A2","unpaved",1.598825713,"adjective",7,8.68,4.12
308,"Abstract","A1","indecisiveness",1.841863762,"noun",14,10.33,1.82
308,"Concrete","A1","multivitamin",1.926184648,"noun",12,10.72,4.77
309,"Abstract","A1","blessings",3.093675735,"noun",9,7.06,2.08
309,"Concrete","A1","buttocks",3.075946968,"noun",8,7.72,4.83
310,"Abstract","A2","masonic",3.013799061,"name",7,12.33,2.22
310,"Concrete","A2","valium",2.729159482,"name",6,13.67,4.85
311,"Abstract","A2","playfulness",2.488127416,"noun",11,7.75,2.07
311,"Concrete","A2","semicircle",2.200885705,"noun",10,7.95,4.21
312,"Abstract","A2","secrecy",3.441590921,"noun",7,8.89,2
312,"Concrete","A2","backbone",3.495076276,"noun",8,6.95,4.19
313,"Abstract","A1","naturalistic",3.013799061,"adjective",12,13.67,2
313,"Concrete","A1","chemotherapy",3.249618753,"adjective",12,12.53,4.35
314,"Abstract","A2","madness",4.029384483,"noun",7,9.42,1.97
314,"Concrete","A2","citizen",3.88522604,"noun",7,7.74,4.43
315,"Abstract","A1","brevity",2.5019157,"noun",7,13.47,2.23
315,"Concrete","A1","tibia",2.760193715,"noun",5,12.12,4.48
316,"Abstract","A2","hell",4.885955334,"noun",4,5.11,2.41
316,"Concrete","A2","smile",4.712518439,"noun",5,3.51,4.5
317,"Abstract","A1","nobleness",1.172856981,"noun",9,10.05,2.04
317,"Concrete","A1","midsection",1.172856981,"noun",10,9.62,4.1
318,"Abstract","A1","wishful",2.998931784,"adjective",7,8.5,2.36
318,"Concrete","A1","thorny",3.03419222,"adjective",6,7.56,4.26
319,"Abstract","A2","infidel",2.420011596,"noun",7,11.56,2.03
319,"Concrete","A2","newsprint",2.26393745,"noun",9,10,4.62
320,"Abstract","A1","malpractice",2.640218398,"noun",11,11.75,1.79
320,"Concrete","A1","cartilage",2.899855709,"noun",9,10.94,4.71
321,"Abstract","A1","conflict",4.364121643,"noun",8,9.58,2.21
321,"Concrete","A1","script",4.071947576,"noun",6,9.79,4.72
322,"Abstract","A2","phase",4.142117538,"noun",5,9.4,2.46
322,"Concrete","A2","pint",4.143668592,"noun",4,8.37,4.43
323,"Abstract","A1","bamboozle",2.339188403,"verb",9,14.38,2.25
323,"Concrete","A1","defecate",2.275519323,"verb",8,13.2,4.21
324,"Abstract","A2","limitation",3.003231764,"noun",10,9.22,2.18
324,"Concrete","A2","joystick",2.756433567,"noun",8,9.29,4.74
325,"Abstract","A2","thrifty",2.704335898,"noun",7,10.7,1.92
325,"Concrete","A2","sweetener",2.664218675,"noun",9,9.65,4.48
326,"Abstract","A1","listless",2.057463562,"adjective",8,12.11,2.07
326,"Concrete","A1","midterm",2.339188403,"adjective",7,13.16,4.11
327,"Abstract","A1","unreliability",1.809679079,"noun",13,10.28,1.93
327,"Concrete","A1","moneylender",2.038158407,"noun",11,11.41,4.43
328,"Abstract","A1","sanction",3.136644808,"noun",8,12.68,2.3
328,"Concrete","A1","juniper",3.128705017,"noun",7,12.65,4.41
329,"Abstract","A1","enforcement",3.789157411,"noun",11,9.83,2.48
329,"Concrete","A1","congregation",3.609549579,"noun",12,9.42,4.15
330,"Abstract","A1","preflight",1.394705731,"adjective",9,13.16,2.31
330,"Concrete","A1","gunmetal",1.394705731,"adjective",8,13.75,4.27
331,"Abstract","A2","runaround",2.528244639,"noun",9,8.28,2.25
331,"Concrete","A2","songbook",2.358493558,"noun",8,6.39,4.63
332,"Abstract","A2","meaning",4.51875325,"noun",7,6.1,1.85
332,"Concrete","A2","shoulder",4.462148573,"noun",8,4.5,4.93
333,"Abstract","A1","replenish",2.806325436,"verb",9,9.33,2.18
333,"Concrete","A1","rafting",2.630234177,"verb",7,8.1,4.2
334,"Abstract","A1","flirtation",2.488127416,"noun",10,10.53,2.19
334,"Concrete","A1","sandstorm",2.308519583,"noun",9,9.44,4.63
335,"Abstract","A2","kindness",3.557867106,"noun",8,6.26,1.74
335,"Concrete","A2","brownie",3.291231948,"noun",7,4.8,4.82
336,"Abstract","A2","craze",3.483196201,"noun",5,9.1,2.04
336,"Concrete","A2","mesh",3.270923571,"noun",4,9.89,4.41
337,"Abstract","A2","courage",4.208953326,"noun",7,8.42,1.52
337,"Concrete","A2","cricket",4.452219691,"noun",7,7.72,4.77
338,"Abstract","A2","softie",2.857103728,"noun",6,9.47,1.96
338,"Concrete","A2","mascara",3.051761583,"noun",7,9.21,4.93
339,"Abstract","A1","unpunished",2.604220745,"adjective",10,8.05,2.28
339,"Concrete","A1","hairless",2.521810529,"adjective",8,8.67,4.52
340,"Abstract","A1","purposeful",2.564967446,"adjective",10,10.21,1.86
340,"Concrete","A1","jalapeno",2.466587738,"adjective",8,11.33,4.85
341,"Abstract","A1","vague",3.543308385,"adjective",5,9.84,1.55
341,"Concrete","A1","migrant",3.422462935,"adjective",7,11.74,4.03
342,"Abstract","A2","unity",3.841553441,"noun",5,9.48,2.23
342,"Concrete","A2","rifle",3.618461184,"noun",5,7.85,4.85
343,"Abstract","A2","obedience",2.987991798,"noun",9,8.53,2.29
343,"Concrete","A2","lamppost",2.983537456,"noun",8,8.39,4.66
344,"Abstract","A1","rationale",2.953414301,"noun",9,12.17,2.13
344,"Concrete","A1","erection",2.960553549,"noun",8,13.11,4.22
345,"Abstract","A1","suffering",4.457588421,"verb",9,7.49,2.39
345,"Concrete","A1","dressing",4.537595536,"verb",8,5.68,4.03
346,"Abstract","A2","fondness",2.931264173,"noun",8,10.5,1.66
346,"Concrete","A2","pharmacist",3.086670833,"noun",10,8.79,4.03
347,"Abstract","A2","richness",3.455403571,"noun",8,9.28,2.04
347,"Concrete","A2","nutmeg",3.414237415,"noun",6,8.83,4.69
348,"Abstract","A1","misfortune",3.175742669,"noun",10,10.53,2.07
348,"Concrete","A1","chauffeur",3.297795718,"noun",9,9.84,4.43
349,"Abstract","A2","logistic",2.45916372,"name",8,12.76,2.32
349,"Concrete","A2","hickey",2.227214643,"name",6,11.58,4.55
350,"Abstract","A2","prevention",3.488827326,"noun",10,8.47,2.2
350,"Concrete","A2","chestnut",3.437674804,"noun",8,6.55,4.7
351,"Abstract","A1","patience",4.055571209,"noun",8,7.68,1.66
351,"Concrete","A1","operator",3.799881277,"noun",8,7.95,4.21
352,"Abstract","A1","unwitting",2.436098416,"adjective",9,12.38,1.59
352,"Concrete","A1","corduroy",2.528244639,"adjective",8,10.47,4.56
353,"Abstract","A1","exultation",2.057463562,"noun",10,13.43,2.2
353,"Concrete","A1","receptor",2.34894824,"noun",8,12.3,4.04
354,"Abstract","A2","offense",1.737128411,"noun",7,8.61,2.03
354,"Concrete","A2","cookout",1.540833766,"noun",7,7.42,4.25
355,"Abstract","A1","suspicious",4.091935073,"adjective",10,7.56,1.87
355,"Concrete","A1","concrete",4.21857104,"adjective",8,7.44,4.59
356,"Abstract","A2","participle",1.737128411,"noun",10,12.14,2.44
356,"Concrete","A2","skullcap",1.774916972,"noun",8,14.06,4.54
357,"Abstract","A1","observation",3.698333707,"noun",11,9.32,2.12
357,"Concrete","A1","battlefield",3.686961802,"noun",11,8.25,4.54
