"item_nr","condition","match_null","string","Zipf.SUBTLEX_UK","PoS.SUBTLEX_UK","Length","AoA.Kuperman","CNC.Brysbaert"
393,"Concrete","A2","radium",2.708572951,"noun",6,14.1,4.17
394,"Abstract","A1","preferable",2.860088582,"adjective",10,9,1.54
394,"Concrete","A1","antibiotic",2.923622431,"adjective",10,9.53,4.43
395,"Abstract","A1","predominance",1.974489327,"noun",12,13.31,1.56
395,"Concrete","A1","chronograph",2.110709074,"noun",11,13.4,4.19
396,"Abstract","A2","formulation",2.488127416,"noun",11,12,1.92
396,"Concrete","A2","bloodshot",2.329204182,"noun",9,11.29,4.26
397,"Abstract","A1","worsening",2.985770338,"verb",9,10.84,1.96
397,"Concrete","A1","ratchet",2.809679079,"verb",7,10.21,4.64
398,"Abstract","A1","innermost",2.620015012,"noun",9,12.22,1.93
398,"Concrete","A1","compressor",2.473886977,"noun",10,12.32,4.39
399,"Abstract","A1","retrospect",3.115691475,"noun",10,14.63,1.75
399,"Concrete","A1","prostate",3.164083057,"noun",8,15,4.21
400,"Abstract","A1","activism",2.826069495,"noun",8,11.89,1.79
400,"Concrete","A1","barnacle",2.729159482,"noun",8,11.6,4.92
401,"Abstract","A1","predictability",2.308519583,"noun",14,12.06,1.93
401,"Concrete","A1","circumcision",2.495076276,"noun",12,12.11,4.13
402,"Abstract","A1","evaluate",3.139780522,"verb",8,9.11,1.85
402,"Concrete","A1","swerve",3.155128214,"verb",6,8.69,4
403,"Abstract","A1","integration",3.623619137,"noun",11,11.21,1.89
403,"Concrete","A1","cameraman",3.782806932,"noun",9,10.28,4.63
404,"Abstract","A1","heady",3.255642351,"adjective",5,12.24,1.59
404,"Concrete","A1","migrant",3.422462935,"adjective",7,11.74,4.03
405,"Abstract","A1","worthiness",2.488127416,"noun",10,11.26,1.78
405,"Concrete","A1","footbridge",2.45916372,"noun",10,11.2,4.81
406,"Abstract","A1","defy",3.420011596,"verb",4,9.78,1.86
406,"Concrete","A1","piping",3.448552157,"verb",6,9.95,4.4
407,"Abstract","A2","strictness",1.809679079,"noun",10,8.58,1.91
407,"Concrete","A2","moonrise",1.841863762,"noun",8,8.47,4
408,"Abstract","A2","quaint",3.413406229,"noun",6,12.58,1.81
408,"Concrete","A2","quad",3.351833928,"noun",4,12.58,4.07
409,"Abstract","A2","fixation",2.767617734,"noun",8,11.33,1.67
409,"Concrete","A2","piston",2.931264173,"noun",6,10.37,4.81
410,"Abstract","A1","humanities",2.540833766,"noun",10,12,1.85
410,"Concrete","A1","insecticide",2.385931806,"noun",11,11.06,4.44
411,"Abstract","A1","weird",4.747813757,"adjective",5,5.61,1.59
411,"Concrete","A1","giant",4.639625774,"adjective",5,4.72,4.3
412,"Abstract","A1","unwillingness",2.428129486,"noun",13,9.47,1.8
412,"Concrete","A1","bullfighting",2.593362817,"noun",12,9.32,4.52
413,"Abstract","A1","ambiguity",2.979036955,"noun",9,14.06,1.3
413,"Concrete","A1","erection",2.960553549,"noun",8,13.11,4.22
414,"Abstract","A1","informative",2.923622431,"adjective",11,10.16,1.54
414,"Concrete","A1","turntable",2.976769093,"adjective",9,10.39,4.57
415,"Abstract","A1","anytime",3.290128277,"adverb",7,5.89,1.57
415,"Concrete","A1","dragonfly",3.198162846,"adverb",9,6.8,4.83
416,"Abstract","A2","infamy",2.508649083,"noun",6,10.56,1.75
416,"Concrete","A2","animator",2.45916372,"noun",8,10.16,4
417,"Abstract","A1","unrelated",2.981293035,"adjective",9,9.65,1.74
417,"Concrete","A1","headless",3.040128,"adjective",8,8.72,4.42
418,"Abstract","A2","taboo",3.13506842,"noun",5,12.26,1.67
418,"Concrete","A2","slum",3.320017822,"noun",4,11.9,4.03
419,"Abstract","A2","gloom",3.603684248,"noun",5,9,1.86
419,"Concrete","A2","tilt",3.513301096,"noun",4,8.83,4.04
420,"Abstract","A2","catty",2.691370921,"name",5,11.16,1.9
420,"Concrete","A2","calico",2.659523554,"name",6,10.75,4.04
421,"Abstract","A2","screwy",2.142893758,"noun",6,10.95,1.83
421,"Concrete","A2","knitter",2.329204182,"noun",7,9.95,4.52
422,"Abstract","A2","idealism",2.782095557,"noun",8,12.53,1.64
422,"Concrete","A2","yachting",2.741058705,"noun",8,11.53,4.04
423,"Abstract","A1","unworthiness",1.394705731,"noun",12,11.22,1.73
423,"Concrete","A1","caseworker",1.540833766,"noun",10,10.22,4.37
424,"Abstract","A2","oversight",3.185694206,"noun",9,11.28,1.57
424,"Concrete","A2","supermodel",3.088432679,"noun",10,10.37,4.33
425,"Abstract","A1","fascination",3.550041768,"noun",11,8.63,1.89
425,"Concrete","A1","motorbike",3.711095482,"noun",9,7.95,4.79
426,"Abstract","A1","expressible",1.297795718,"adjective",11,10,1.93
426,"Concrete","A1","sidesaddle",1.172856981,"adjective",10,9.94,4.12
427,"Abstract","A2","purity",3.283446691,"noun",6,9.89,1.73
427,"Concrete","A2","pulp",3.409226269,"noun",4,9.63,4.3
428,"Abstract","A1","mysteriousness",1.172856981,"noun",14,9.74,1.64
428,"Concrete","A1","sportscaster",1.172856981,"noun",12,9.67,4.52
429,"Abstract","A1","gifted",3.633754824,"adjective",6,7.94,1.85
429,"Concrete","A1","spiky",3.507980423,"adjective",5,7.67,4.07
430,"Abstract","A2","temptation",3.754161751,"noun",10,8.35,1.84
430,"Concrete","A2","submarine",3.768720471,"noun",9,7.94,4.8
431,"Abstract","A2","electability",1.473886977,"noun",12,14.53,1.86
431,"Concrete","A2","hydrometer",1.649978236,"noun",10,14.55,4.07
432,"Abstract","A2","satire",3.395573452,"noun",6,13.07,1.96
432,"Concrete","A2","mutton",3.510648907,"noun",6,13.15,4.25
433,"Abstract","A1","much",6.114075141,"adverb",4,4.58,1.69
433,"Concrete","A1","back",6.250308466,"adverb",4,5.31,4.33
434,"Abstract","A2","wannabe",3.335222215,"noun",7,11.29,1.85
434,"Concrete","A2","intruder",3.294526233,"noun",8,10.68,4.14
435,"Abstract","A1","compelling",3.620015012,"adjective",10,9.06,1.81
435,"Concrete","A1","contestant",3.698333707,"adjective",10,8.21,4.17
436,"Abstract","A2","humbleness",1.737128411,"noun",10,9.21,1.76
436,"Concrete","A2","outdoorsman",1.598825713,"noun",11,9.14,4.31
437,"Abstract","A2","rapture",2.451610582,"noun",7,11.6,1.97
437,"Concrete","A2","condo",2.26393745,"noun",5,11.68,4.76
438,"Abstract","A2","forevermore",1.926184648,"noun",11,9.33,1.69
438,"Concrete","A2","chickadee",1.951008231,"noun",9,9.79,4.52
439,"Abstract","A1","witless",2.451610582,"adjective",7,11.26,1.81
439,"Concrete","A1","mucous",2.275519323,"adjective",6,10.35,4.17
440,"Abstract","A1","sensitivity",3.283446691,"noun",11,9.11,1.77
440,"Concrete","A1","astronomer",3.290128277,"noun",10,9.85,4.27
441,"Abstract","A1","conjecture",2.686961802,"noun",10,13.11,1.75
441,"Concrete","A1","pancreas",2.832456293,"noun",8,12.84,4.79
442,"Abstract","A1","judgment",4.19966253,"noun",8,8.94,1.68
442,"Concrete","A1","composer",4.010866043,"noun",8,9.33,4.37
443,"Abstract","A2","chance",5.455984759,"noun",6,7.78,1.64
443,"Concrete","A2","film",5.263902236,"noun",4,6.95,4.71
444,"Abstract","A2","vulgar",3.236065201,"noun",6,11.57,1.97
444,"Concrete","A2","wetland",3.061223711,"noun",7,10.8,4.29
445,"Abstract","A1","unsafe",3.487426375,"adjective",6,4.74,1.89
445,"Concrete","A1","daytime",3.673916243,"adjective",7,5.1,4.31
446,"Abstract","A1","suitability",2.640218398,"noun",11,10.65,1.58
446,"Concrete","A1","pesticide",2.7000571,"noun",9,11.63,4.54
447,"Abstract","A1","oppressed",3.007489587,"verb",9,11.16,1.89
447,"Concrete","A1","vibrate",3.011706072,"verb",7,10.16,4
448,"Abstract","A2","overconfidence",1.871826985,"noun",14,10.47,1.81
448,"Concrete","A2","decapitation",2.057463562,"noun",12,10.68,4.25
449,"Abstract","A1","pure",4.354319442,"adjective",4,7.95,1.87
449,"Concrete","A1","fried",4.163047789,"adjective",5,7.47,4.11
450,"Abstract","A2","unreal",3.384155548,"adjective",6,7.37,1.52
450,"Concrete","A2","limp",3.350874161,"adjective",4,7.16,4.15
451,"Abstract","A1","hallowed",3.083125553,"adjective",8,11.22,1.86
451,"Concrete","A1","crimson",3.103975692,"adjective",7,10.28,4
452,"Abstract","A1","indifferent",3.10566885,"adjective",11,10.47,1.89
452,"Concrete","A1","whirlwind",3.210283479,"adjective",9,10.5,4.07
453,"Abstract","A2","dominion",2.716925025,"noun",8,12.44,1.96
453,"Concrete","A2","cornea",2.630234177,"noun",6,12,4.86
454,"Abstract","A1","steadfastness",1.737128411,"noun",13,13.3,1.36
454,"Concrete","A1","paleontologist",1.649978236,"noun",14,12.5,4.62
455,"Abstract","A2","mystique",2.844954839,"noun",8,11.89,1.67
455,"Concrete","A2","barricade",2.829274635,"noun",9,11.18,4.57
456,"Abstract","A1","sexism",2.969893575,"noun",6,13.63,1.61
456,"Concrete","A1","citadel",2.838750526,"noun",7,13.13,4.61
457,"Abstract","A2","freakiness",1.473886977,"noun",10,8.95,1.75
457,"Concrete","A2","matchbook",1.473886977,"noun",9,8.43,4.8
458,"Abstract","A1","reckon",4.779739717,"verb",6,8.84,1.74
458,"Concrete","A1","tackle",4.590826623,"verb",6,9.3,4.28
459,"Abstract","A1","evidential",2.286800333,"adjective",10,14,1.96
459,"Concrete","A1","narcotic",2.34894824,"adjective",8,13.11,4.04
460,"Abstract","A2","unbeliever",1.809679079,"noun",10,8.89,1.88
460,"Concrete","A2","tailpipe",1.871826985,"noun",8,8.95,4.59
461,"Abstract","A1","insignificance",2.593362817,"noun",14,10.72,1.73
461,"Concrete","A1","undercarriage",2.45916372,"noun",13,11.28,4.54
462,"Abstract","A2","incapability",1.394705731,"noun",12,12.39,1.96
462,"Concrete","A2","prizefighter",1.540833766,"noun",12,11.39,4.18
463,"Abstract","A2","immaturity",2.495076276,"noun",10,10.17,1.81
463,"Concrete","A2","headlock",2.308519583,"noun",8,10,4.21
464,"Abstract","A1","faithlessness",1.172856981,"noun",13,12.14,1.86
464,"Concrete","A1","telemarketer",1.172856981,"noun",12,12.2,4.62
465,"Abstract","A2","practicality",2.915843814,"noun",12,10.89,1.7
465,"Concrete","A2","irrigation",3.007489587,"noun",10,10.94,4
466,"Abstract","A1","veracity",2.110709074,"noun",8,15.14,1.5
466,"Concrete","A1","melatonin",2.214249666,"noun",9,15.11,4
467,"Abstract","A1","ferocity",2.990201952,"noun",8,12.24,1.76
467,"Concrete","A1","testicle",2.888860325,"noun",8,11.6,4.59
468,"Abstract","A1","unacknowledged",1.297795718,"adjective",14,13.33,1.81
468,"Concrete","A1","uncircumcised",1.172856981,"adjective",13,13.05,4.32
469,"Abstract","A1","frustrating",4.135857329,"adjective",11,7.75,1.81
469,"Concrete","A1","underground",4.306395889,"adjective",11,7.37,4.07
470,"Abstract","A1","alright",3.931768873,"name",7,6.28,1.93
470,"Concrete","A1","bingo",3.905250741,"name",5,6.95,4
471,"Abstract","A2","privilege",4.09036249,"noun",9,9.24,1.93
471,"Concrete","A2","banquet",4.001516877,"noun",7,8.35,4
472,"Abstract","A1","democracy",4.416473703,"noun",9,10.17,1.78
472,"Concrete","A1","chairman",4.348368794,"noun",8,10.84,4.31
473,"Abstract","A2","mercy",4.02370735,"noun",5,8.74,1.57
473,"Concrete","A2","sketch",3.85379652,"noun",6,9,4.56
474,"Abstract","A2","innocence",3.626175321,"noun",9,9.39,1.89
474,"Concrete","A2","abdomen",3.442369925,"noun",7,8.61,4.7
475,"Abstract","A1","heartfelt",3.131898373,"adjective",9,9.79,1.89
475,"Concrete","A1","decimal",3.100569443,"adjective",7,9.21,4.29
476,"Abstract","A2","dumbness",1.649978236,"noun",8,7.58,1.68
476,"Concrete","A2","turtleneck",1.649978236,"noun",10,6.79,4.7
477,"Abstract","A1","contempt",3.443147534,"noun",8,12.44,1.82
477,"Concrete","A1","pewter",3.469522171,"noun",6,13.25,4.52
478,"Abstract","A1","ignorant",3.377880803,"adjective",8,9.5,1.62
478,"Concrete","A1","mosaic",3.330212996,"adjective",6,9.78,4.26
479,"Abstract","A2","naivety",2.819587367,"noun",7,12.44,1.74
479,"Concrete","A2","eczema",2.819587367,"noun",6,13.05,4.23
480,"Abstract","A2","goodness",4.729159482,"noun",8,6.05,1.38
480,"Concrete","A2","railway",4.532059842,"noun",7,6.65,4.63
481,"Abstract","A1","smart",4.48602089,"adjective",5,5.5,1.75
481,"Concrete","A1","wooden",4.294963589,"adjective",6,5.89,4.61
482,"Abstract","A2","selectivity",1.695735726,"noun",11,12,1.81
482,"Concrete","A2","calligrapher",1.841863762,"noun",12,11.07,4.28
483,"Abstract","A2","blah",3.95842407,"noun",4,8.98,1.4
483,"Concrete","A2","radar",3.887186741,"noun",5,9.53,4.57
484,"Abstract","A1","regularity",2.630234177,"noun",10,11.56,1.96
484,"Concrete","A1","kerosene",2.495076276,"noun",8,10.95,4.96
485,"Abstract","A2","ashamed",4.011915825,"adjective",7,7.11,1.74
485,"Concrete","A2","dough",4.045013254,"adjective",5,6.63,4.79
486,"Abstract","A1","excite",3.347982067,"verb",6,6.61,1.97
486,"Concrete","A1","curb",3.261583545,"verb",4,6.81,4.68
487,"Abstract","A1","differ",3.44701483,"verb",6,9,1.59
487,"Concrete","A1","grate",3.425710012,"verb",5,8.9,4.82
488,"Abstract","A2","dissatisfaction",2.721041591,"noun",15,11.11,1.96
488,"Concrete","A2","slaughterhouse",2.587830329,"noun",14,10.8,4.83
489,"Abstract","A2","approve",3.84526274,"verb",7,7.89,1.85
489,"Concrete","A2","explode",3.75340183,"verb",7,7,4.1
490,"Abstract","A1","ignorance",3.483904097,"noun",9,10.21,1.6
490,"Concrete","A1","sulphur",3.351833928,"noun",7,10.59,4.23
491,"Abstract","A2","instance",4.313993071,"noun",8,9.57,1.97
491,"Concrete","A2","cinema",4.311685778,"noun",6,8.85,4.69
492,"Abstract","A2","spirituality",3.02411533,"noun",12,9.05,1.07
492,"Concrete","A2","silhouette",3.112376234,"noun",10,8.9,4.57
493,"Abstract","A2","gosh",4.564086226,"name",4,6.81,1.35
493,"Concrete","A2","palace",4.5507094,"name",6,6.89,4.57
494,"Abstract","A2","equality",3.901751603,"noun",8,10.27,1.41
494,"Concrete","A2","cruise",4.091760623,"noun",6,9.33,4.03
495,"Abstract","A1","honest",4.978380493,"adjective",6,5.46,1.66
495,"Concrete","A1","human",5.064933024,"adjective",5,4.83,4.93
496,"Abstract","A1","entitlement",3.317949749,"noun",11,12.62,1.79
496,"Concrete","A1","wasteland",3.171406915,"noun",9,12.37,4
497,"Abstract","A1","avail",2.877579314,"noun",5,12.11,1.33
497,"Concrete","A1","mogul",2.865997442,"noun",5,12.32,4.04
498,"Abstract","A2","idiocy",2.466587738,"noun",6,11,1.75
498,"Concrete","A2","skylark",2.620015012,"noun",7,10.18,4.52
499,"Abstract","A1","timidity",2.214249666,"noun",8,10.83,1.97
499,"Concrete","A1","triceps",2.093675735,"noun",7,11.33,4.46
500,"Abstract","A1","insincerity",1.649978236,"noun",11,11.94,1.56
500,"Concrete","A1","tranquilizers",1.473886977,"noun",13,11.74,4.26
501,"Abstract","A1","fatalism",1.899855709,"noun",8,13.89,1.65
501,"Concrete","A1","epidermis",1.951008231,"noun",9,13.44,4.69
502,"Abstract","A1","rededication",1.649978236,"noun",12,15.36,1.92
502,"Concrete","A1","acupuncturist",1.737128411,"noun",13,14.61,4.56
503,"Abstract","A1","ponderous",2.385931806,"adjective",9,12.8,1.93
503,"Concrete","A1","midterm",2.339188403,"adjective",7,13.16,4.11
504,"Abstract","A2","aspect",4.235940026,"noun",6,10.35,1.82
504,"Concrete","A2","arena",4.038750223,"noun",5,9.57,4.83
505,"Abstract","A2","logic",3.898224043,"noun",5,10.58,1.72
505,"Concrete","A2","disc",3.760941854,"noun",4,10,4.85
506,"Abstract","A1","sincere",3.455403571,"adjective",7,8.79,1.81
506,"Concrete","A1","squat",3.341157996,"adjective",5,8.21,4.32
507,"Abstract","A2","originality",3.207619087,"noun",11,9.58,1.86
507,"Concrete","A2","pistachio",3.19404628,"noun",9,8.74,4.93
508,"Abstract","A2","godsend",2.888860325,"noun",7,11.56,1.54
508,"Concrete","A2","handset",2.865997442,"noun",7,11.53,4.38
509,"Abstract","A2","supposition",2.318985017,"noun",11,12.23,1.77
509,"Concrete","A2","lovemaking",2.214249666,"noun",10,12.32,4
510,"Abstract","A1","lowly",3.141339929,"adjective",5,10.56,1.71
510,"Concrete","A1","mutant",3.171406915,"adjective",6,10,4.2
511,"Abstract","A1","gainful",2.172856981,"adjective",7,10.53,1.77
511,"Concrete","A1","unshaven",2.110709074,"adjective",8,10,4.24
512,"Abstract","A1","answerable",2.897132851,"adjective",10,9.35,1.93
512,"Concrete","A1","evergreen",3.066803588,"adjective",9,8.95,4
513,"Abstract","A2","gist",2.974489327,"noun",4,11.3,1.81
513,"Concrete","A2","sentry",2.826069495,"noun",6,11.12,4.04
514,"Abstract","A2","trickery",2.97219753,"noun",8,9.58,1.9
514,"Concrete","A2","wicker",3.051761583,"noun",6,9.5,4.3
515,"Abstract","A2","certainty",3.717751466,"noun",9,10.11,1.59
515,"Concrete","A2","reservoir",3.654299609,"noun",9,10.11,4.75
516,"Abstract","A2","hopeful",3.965948581,"adjective",7,6.84,1.7
516,"Concrete","A2","blonde",3.919750538,"adjective",6,6.06,4.52
517,"Abstract","A2","maturity",3.369677725,"noun",8,10.58,1.81
517,"Concrete","A2","dollop",3.294526233,"noun",6,9.8,4.07
518,"Abstract","A1","complicate",2.868921995,"verb",10,9.32,1.65
518,"Concrete","A1","reclining",2.704335898,"verb",9,8.79,4
519,"Abstract","A2","illegality",2.553068223,"noun",10,10.94,1.96
519,"Concrete","A2","backgammon",2.645125733,"noun",10,10,4.47
520,"Abstract","A1","paradigm",2.645125733,"noun",8,16.6,1.73
520,"Concrete","A1","absinthe",2.678006959,"noun",8,16.29,4.3
521,"Abstract","A1","transcendent",2.142893758,"noun",12,13.33,1.64
521,"Concrete","A1","postscript",1.996765722,"noun",10,12.89,4.15
522,"Abstract","A1","repute",2.564967446,"noun",6,12.38,1.76
522,"Concrete","A1","router",2.620015012,"noun",6,12.68,4.19
523,"Abstract","A2","purpose",4.511180642,"noun",7,8.37,1.52
523,"Concrete","A2","video",4.556133631,"noun",5,8.06,4.67
524,"Abstract","A2","readiness",2.983537456,"noun",9,9.67,1.64
524,"Concrete","A2","sundial",2.826069495,"noun",7,8.68,4.72
525,"Abstract","A1","transference",2.172856981,"noun",12,14.29,1.86
525,"Concrete","A1","transponder",2.239803771,"noun",11,15.07,4.5
526,"Abstract","A1","disruptive",3.259216812,"adjective",10,8.79,1.81
526,"Concrete","A1","convertible",3.097136267,"adjective",11,8.53,4.46
527,"Abstract","A2","smugness",2.339188403,"noun",8,10.56,1.96
527,"Concrete","A2","backstop",2.329204182,"noun",8,9.57,4.17
528,"Abstract","A2","expertise",3.989098281,"noun",9,10.61,1.64
528,"Concrete","A2","veteran",3.823164504,"noun",7,9.9,4.58
529,"Abstract","A1","brashness",1.540833766,"noun",9,11,1.61
529,"Concrete","A1","bandmaster",1.540833766,"noun",10,11.95,4.25
530,"Abstract","A1","obnoxiousness",1.297795718,"noun",13,11.75,1.93
530,"Concrete","A1","speechmaker",1.172856981,"noun",11,10.89,4.5
531,"Abstract","A1","worldliness",1.695735726,"noun",11,12.11,1.79
531,"Concrete","A1","videophone",1.774916972,"noun",10,13.06,4.59
532,"Abstract","A1","sympathize",1.394705731,"verb",10,9.42,1.54
532,"Concrete","A1","jackknife",1.297795718,"verb",9,10.06,4.33
533,"Abstract","A2","ethic",3.303190749,"noun",5,10.21,1.59
533,"Concrete","A2","cello",3.456911539,"noun",5,9.89,4.96
534,"Abstract","A1","exploitive",1.297795718,"adjective",10,14.74,1.96
534,"Concrete","A1","gunmetal",1.394705731,"adjective",8,13.75,4.27
535,"Abstract","A1","regain",3.532059842,"verb",6,10.63,1.79
535,"Concrete","A1","pluck",3.377880803,"verb",5,9.78,4
536,"Abstract","A2","goddamned",2.275519323,"verb",9,9.95,1.44
536,"Concrete","A2","precipitate",2.358493558,"verb",11,9.58,4.19
537,"Abstract","A2","involvement",3.997850103,"noun",11,9.22,1.46
537,"Concrete","A2","footballer",4.003231764,"noun",10,8.71,4.52
538,"Abstract","A1","courteous",2.691370921,"adjective",9,8.65,1.97
538,"Concrete","A1","legless",2.691370921,"adjective",7,8.37,4.07
539,"Abstract","A1","ongoing",4.031193627,"adjective",7,8.39,1.88
539,"Concrete","A1","concrete",4.21857104,"adjective",8,7.44,4.59
540,"Abstract","A2","similarity",3.091935073,"noun",10,8.89,1.9
540,"Concrete","A2","executioner",2.894392813,"noun",11,9.79,4.17
541,"Abstract","A1","eager",3.882692062,"adjective",5,8.5,1.93
541,"Concrete","A1","coral",3.857103728,"adjective",5,9.06,4.4
542,"Abstract","A2","concern",4.70014309,"noun",7,7.42,1.7
542,"Concrete","A2","crowd",4.764032931,"noun",5,7.14,4.52
543,"Abstract","A2","rediscovery",2.275519323,"noun",11,9.72,1.93
543,"Concrete","A2","waterwheel",2.451610582,"noun",10,9.89,4.43
544,"Abstract","A1","encroach",2.358493558,"verb",8,13.6,1.86
544,"Concrete","A1","defecate",2.275519323,"verb",8,13.2,4.21
545,"Abstract","A2","essence",3.964313698,"noun",7,11.9,1.66
545,"Concrete","A2","software",3.826712418,"noun",8,12.21,4.08
546,"Abstract","A2","rapport",3.038158407,"noun",7,13.18,1.84
546,"Concrete","A2","valet",2.948588757,"noun",5,13.67,4.26
547,"Abstract","A1","allure",2.943708993,"noun",6,11.83,1.92
547,"Concrete","A1","sorcerer",3.009602947,"noun",8,11.37,4.47
548,"Abstract","A1","temperament",3.389462675,"noun",11,10.89,1.96
548,"Concrete","A1","sandstone",3.270923571,"noun",9,10.05,4.74
549,"Abstract","A1","assurance",3.706459592,"noun",9,12.33,1.76
549,"Concrete","A1","accountant",3.683401991,"noun",10,11.67,4.41
550,"Abstract","A1","tyranny",3.165557742,"noun",7,12.12,1.68
550,"Concrete","A1","pendulum",3.303190749,"noun",8,11.75,4.69
551,"Abstract","A1","surmise",2.227214643,"verb",7,12.72,1.78
551,"Concrete","A1","cremate",2.075946968,"verb",7,11.8,4.1
552,"Abstract","A1","uptight",3.1189816,"adjective",7,9.85,1.86
552,"Concrete","A1","metallic",3.281196456,"adjective",8,9.63,4.03
553,"Abstract","A1","repentance",2.546994075,"noun",10,11,1.57
553,"Concrete","A1","showgirl",2.587830329,"noun",8,11.72,4.44
554,"Abstract","A2","forgivable",2.12709949,"adjective",10,8.76,1.59
554,"Concrete","A2","sequined",2.017955021,"adjective",8,9.2,4.19
555,"Abstract","A1","imperialism",2.716925025,"noun",11,12.68,1.93
555,"Concrete","A1","applicant",2.822840525,"noun",9,11.78,4
556,"Abstract","A1","yucky",3.128705017,"adjective",5,4.17,1.86
556,"Concrete","A1","striped",3.250830175,"adjective",7,4.65,4.04
557,"Abstract","A1","wry",2.860088582,"noun",3,13.4,1.59
557,"Concrete","A1","okra",2.813007022,"noun",4,12.61,4.78
558,"Abstract","A2","whim",3.155128214,"noun",4,10.74,1.69
558,"Concrete","A2","sauna",3.184286443,"noun",5,10.28,4.68
559,"Abstract","A2","foresight",2.960553549,"noun",9,10.78,1.79
559,"Concrete","A2","embroidery",3.103975692,"noun",10,10.17,4.63
560,"Abstract","A1","deniable",1.695735726,"adjective",8,10.05,1.46
560,"Concrete","A1","glossary",1.809679079,"adjective",8,9.06,4.19
561,"Abstract","A1","enigma",3.283446691,"noun",6,14.17,1.79
561,"Concrete","A1","duvet",3.393836272,"noun",5,15,4.85
562,"Abstract","A2","estimation",2.905250741,"noun",10,9.79,1.97
562,"Concrete","A2","horseman",2.771282688,"noun",8,9,4.3
563,"Abstract","A1","lonesome",3.234811825,"adjective",8,8.17,1.83
563,"Concrete","A1","almond",3.413406229,"adjective",6,7.67,4.71
564,"Abstract","A1","smug",3.453131755,"adjective",4,9.33,1.83
564,"Concrete","A1","canine",3.378782764,"adjective",6,8.45,4.71
565,"Abstract","A2","bravado",2.923622431,"noun",7,12.88,1.93
565,"Concrete","A2","eaves",2.985770338,"noun",5,12.4,4.62
566,"Abstract","A1","dissolution",3.077752769,"noun",11,13.1,1.82
566,"Concrete","A1","penthouse",3.114037018,"noun",9,13.11,4.36
567,"Abstract","A1","crudeness",1.473886977,"noun",9,11.37,1.85
567,"Concrete","A1","sightseer",1.540833766,"noun",9,11.42,4.21
568,"Abstract","A1","unexciting",1.951008231,"adjective",10,8.53,1.65
568,"Concrete","A1","beachfront",2.110709074,"adjective",10,9.25,4.46
569,"Abstract","A1","stigma",3.316912008,"noun",6,15.56,1.76
569,"Concrete","A1","webcam",3.175742669,"noun",6,15.57,4.89
570,"Abstract","A1","inhibition",2.275519323,"noun",10,12.78,1.93
570,"Concrete","A1","polygraph",2.436098416,"noun",9,13.33,4.03
571,"Abstract","A1","standard",4.719070509,"noun",8,9.2,1.83
571,"Concrete","A1","college",4.65219231,"noun",7,8.37,4.62
572,"Abstract","A2","ingenuity",3.314829057,"noun",9,11.79,1.68
572,"Concrete","A2","skyline",3.306395889,"noun",7,11,4.43
573,"Abstract","A2","numerology",1.926184648,"noun",10,12.95,1.96
573,"Concrete","A2","stenographer",1.841863762,"noun",12,13.5,4.3
574,"Abstract","A1","reconcile",3.107355432,"verb",9,10.47,1.79
574,"Concrete","A1","collide",3.21160957,"verb",7,9.79,4
575,"Abstract","A2","repugnance",1.540833766,"noun",10,13.22,1.81
575,"Concrete","A2","oilcloth",1.473886977,"noun",8,12.53,4.4
576,"Abstract","A2","woe",3.174302222,"noun",3,10.75,1.96
576,"Concrete","A2","scone",3.313783823,"noun",5,10.26,4.85
577,"Abstract","A1","indication",4.000872045,"noun",10,12,1.97
577,"Concrete","A1","satellite",4.044040589,"noun",9,11.68,4.73
578,"Abstract","A1","nonetheless",3.709836048,"adverb",11,10.21,1.27
578,"Concrete","A1","backstage",3.757565033,"adverb",9,9.24,4.31
579,"Abstract","A1","oblivion",3.040128,"noun",8,10.94,1.37
579,"Concrete","A1","lemongrass",3.10903549,"noun",10,10.21,4.76
580,"Abstract","A2","unpopularity",2.564967446,"noun",12,10.56,1.79
580,"Concrete","A2","sportswear",2.466587738,"noun",10,9.78,4.46
581,"Abstract","A2","sacredness",1.598825713,"noun",10,10.18,1.72
581,"Concrete","A2","countrywoman",1.540833766,"noun",12,10.06,4.25
582,"Abstract","A1","incidental",2.664218675,"adjective",10,9.06,1.74
582,"Concrete","A1","riverbed",2.540833766,"adjective",8,9.59,4.69
583,"Abstract","A1","prim",2.729159482,"adjective",4,9.58,1.8
583,"Concrete","A1","opal",2.774916972,"adjective",4,9.28,4.42
584,"Abstract","A2","objectivity",2.420011596,"noun",11,10.74,1.48
584,"Concrete","A2","turpentine",2.367833584,"noun",10,10,4.86
585,"Abstract","A2","carelessness",2.553068223,"noun",12,6.61,1.76
585,"Concrete","A2","wildflower",2.744953749,"noun",10,6.44,4.69
586,"Abstract","A1","fate",4.224395371,"noun",4,10.3,1.53
586,"Concrete","A1","script",4.071947576,"noun",6,9.79,4.72
587,"Abstract","A1","symbolism",3.293430912,"noun",9,10.74,1.41
587,"Concrete","A1","maestro",3.446244121,"noun",7,11.58,4.16
588,"Abstract","A2","snobbery",2.923622431,"noun",8,10.88,1.74
588,"Concrete","A2","mallard",2.863053061,"noun",7,9.94,4.27
589,"Abstract","A2","adequacy",2.158133724,"noun",8,12.5,1.86
589,"Concrete","A2","looter",1.974489327,"noun",6,12.47,4.38
590,"Abstract","A2","helpful",4.208019789,"adjective",7,5.44,1.76
