"item_nr","condition","match_null","string","Zipf.SUBTLEX_UK","PoS.SUBTLEX_UK","Length","AoA.Kuperman","CNC.Brysbaert"
586,"Concrete","A2","draftsman",1.841863762,"noun",9,13.78,4.15
587,"Abstract","A2","informality",2.420011596,"noun",11,12.05,1.91
587,"Concrete","A2","formaldehyde",2.5019157,"noun",12,11.39,4.61
588,"Abstract","A1","imprudence",1.297795718,"noun",10,13.17,1.6
588,"Concrete","A1","cellblock",1.297795718,"noun",9,12.47,4
589,"Abstract","A1","persuasion",3.396439443,"noun",10,10.9,1.9
589,"Concrete","A1","transmitter",3.202240759,"noun",11,11.89,4.37
590,"Abstract","A1","sinless",1.394705731,"adjective",7,10.26,1.54
590,"Concrete","A1","cubical",1.394705731,"adjective",7,11.2,4.21
591,"Abstract","A1","moronic",2.473886977,"adjective",7,9.89,1.89
591,"Concrete","A1","riverbed",2.540833766,"adjective",8,9.59,4.69
592,"Abstract","A2","lowbrow",2.18709742,"noun",7,13.08,1.96
592,"Concrete","A2","sunspot",2.318985017,"noun",7,12.21,4.61
593,"Abstract","A2","resentment",3.341157996,"noun",10,11.53,1.78
593,"Concrete","A2","pomegranate",3.24227839,"noun",11,11.17,4.86
594,"Abstract","A2","leeway",3.045983745,"noun",6,11.17,1.96
594,"Concrete","A2","crypt",2.871826985,"noun",5,10.68,4.75
595,"Abstract","A2","sociability",1.899855709,"noun",11,13.63,1.76
595,"Concrete","A2","quadriceps",1.809679079,"noun",10,13.42,4.36
596,"Abstract","A1","eager",3.882692062,"adjective",5,8.5,1.93
596,"Concrete","A1","coral",3.857103728,"adjective",5,9.06,4.4
597,"Abstract","A1","setback",3.51396162,"noun",7,10.4,1.97
597,"Concrete","A1","cylinder",3.518557371,"noun",8,9.63,4.64
598,"Abstract","A1","exuberance",2.960553549,"noun",10,13.39,1.66
598,"Concrete","A1","steroids",3.066803588,"noun",8,13.18,4.52
599,"Abstract","A2","delirium",2.339188403,"noun",8,12.61,1.97
599,"Concrete","A2","lesion",2.158133724,"noun",6,12.82,4.38
600,"Abstract","A1","trendiness",1.172856981,"noun",10,12.11,1.92
600,"Concrete","A1","wastewater",1.297795718,"noun",10,11.53,4.12
601,"Abstract","A1","immortality",2.992400916,"noun",11,12.56,1.52
601,"Concrete","A1","excrement",2.921045008,"noun",9,12.11,4.43
602,"Abstract","A1","unlovable",1.899855709,"adjective",9,8.68,1.7
602,"Concrete","A1","eyeless",1.774916972,"adjective",7,8.42,4.11
603,"Abstract","A2","honor",2.799539447,"name",5,7.89,1.68
603,"Concrete","A2","swat",2.91321967,"name",4,7.25,4.27
604,"Abstract","A2","religion",4.38566583,"noun",8,7.06,1.71
604,"Concrete","A2","creature",4.307246613,"noun",8,7.32,4.07
605,"Abstract","A2","nuance",2.515279662,"noun",6,11.05,1.85
605,"Concrete","A2","carport",2.428129486,"noun",7,11.19,4.79
606,"Abstract","A1","heed",3.244738988,"verb",4,11.05,1.93
606,"Concrete","A1","crank",3.386817218,"verb",5,11.25,4.5
607,"Abstract","A2","inflection",2.172856981,"noun",10,10.33,1.79
607,"Concrete","A2","yearbook",2.18709742,"noun",8,10.39,4.58
608,"Abstract","A1","contention",3.607957783,"noun",10,12.78,1.75
608,"Concrete","A1","prostitute",3.501236584,"noun",10,11.78,4.28
609,"Abstract","A1","frustrate",2.854098218,"verb",9,9.17,1.82
609,"Concrete","A1","reclining",2.704335898,"verb",9,8.79,4
610,"Abstract","A1","outstanding",4.270923571,"adjective",11,7.22,1.75
610,"Concrete","A1","underground",4.306395889,"adjective",11,7.37,4.07
611,"Abstract","A2","truthfulness",2.110709074,"noun",12,7.5,1.81
611,"Concrete","A2","underclothes",2.038158407,"noun",12,7.67,4.66
612,"Abstract","A2","selectivity",1.695735726,"noun",11,12,1.81
612,"Concrete","A2","groomsman",1.809679079,"noun",9,11.5,4.45
613,"Abstract","A2","likelihood",3.533954948,"noun",10,10.89,1.73
613,"Concrete","A2","insulation",3.634755503,"noun",10,10.21,4.33
614,"Abstract","A1","approve",3.84526274,"verb",7,7.89,1.85
614,"Concrete","A1","explode",3.75340183,"verb",7,7,4.1
615,"Abstract","A2","duality",2.297795718,"noun",7,12.87,1.93
615,"Concrete","A2","fibula",2.428129486,"noun",6,13.24,4.76
616,"Abstract","A2","fondness",2.931264173,"noun",8,10.5,1.66
616,"Concrete","A2","tendon",2.981293035,"noun",6,9.58,4.47
617,"Abstract","A2","economics",4.040913343,"noun",9,12.3,1.77
617,"Concrete","A2","bungalow",4.172277535,"noun",8,12.58,4.63
618,"Abstract","A2","backlash",3.307459034,"noun",8,10.44,1.85
618,"Concrete","A2","cauldron",3.293430912,"noun",8,9.61,4.61
619,"Abstract","A2","similarity",3.091935073,"noun",10,8.89,1.9
619,"Concrete","A2","greenery",3.122246988,"noun",8,9.63,4.34
620,"Abstract","A1","commonality",2.227214643,"noun",11,13.21,1.74
620,"Concrete","A1","chiropractor",2.252038227,"noun",12,12.67,4.86
621,"Abstract","A1","sensibility",3.086670833,"noun",11,10.65,1.52
621,"Concrete","A1","petroleum",2.998931784,"noun",9,11.11,4.69
622,"Abstract","A2","maturity",3.369677725,"noun",8,10.58,1.81
622,"Concrete","A2","vermin",3.191280064,"noun",6,10.84,4.48
623,"Abstract","A1","contempt",3.443147534,"noun",8,12.44,1.82
623,"Concrete","A1","plasma",3.377880803,"noun",6,13.05,4.17
624,"Abstract","A1","dissatisfaction",2.721041591,"noun",15,11.11,1.96
624,"Concrete","A1","slaughterhouse",2.587830329,"noun",14,10.8,4.83
625,"Abstract","A2","activism",2.826069495,"noun",8,11.89,1.79
625,"Concrete","A2","ventilator",3.005365894,"noun",10,11.44,4.04
626,"Abstract","A2","perseverance",2.992400916,"noun",12,11,1.92
626,"Concrete","A2","undertaker",3.049844165,"noun",10,10.32,4.07
627,"Abstract","A2","divinity",2.695735726,"noun",8,10.41,1.9
627,"Concrete","A2","caddie",2.614813819,"noun",6,9.83,4.37
628,"Abstract","A1","inflexibility",1.809679079,"noun",13,10.94,1.9
628,"Concrete","A1","workstation",1.926184648,"noun",11,11.28,4.63
629,"Abstract","A2","atonement",2.604220745,"name",9,11.79,1.44
629,"Concrete","A2","chevron",2.521810529,"name",7,10.79,4.27
630,"Abstract","A1","retrospect",3.115691475,"noun",10,14.63,1.75
630,"Concrete","A1","terracotta",3.091935073,"noun",10,14.19,4.29
631,"Abstract","A2","preparedness",2.214249666,"noun",12,8.63,1.84
631,"Concrete","A2","floorboard",2.41173907,"noun",10,9.35,4.89
632,"Abstract","A2","betrayal",3.437674804,"noun",8,9.78,1.76
632,"Concrete","A2","quartet",3.327179495,"noun",7,9,4.39
633,"Abstract","A1","wrong",5.583842176,"adjective",5,4.22,1.83
633,"Concrete","A1","red",5.406326916,"adjective",3,3.68,4.24
634,"Abstract","A2","tyranny",3.165557742,"noun",7,12.12,1.68
634,"Concrete","A2","rapist",3.077752769,"noun",6,12.05,4.32
635,"Abstract","A1","imperialism",2.716925025,"noun",11,12.68,1.93
635,"Concrete","A1","homestead",2.899855709,"noun",9,12.78,4.07
636,"Abstract","A1","likability",1.394705731,"noun",10,12,1.82
636,"Concrete","A1","yellowtail",1.540833766,"noun",10,11.33,4.44
637,"Abstract","A1","clever",4.708235504,"adjective",6,7.5,1.79
637,"Concrete","A1","solid",4.573797707,"adjective",5,7.79,4.42
638,"Abstract","A1","prosperity",3.849245715,"noun",10,10.4,1.64
638,"Concrete","A1","graffiti",3.688289244,"noun",8,9.47,4.73
639,"Abstract","A1","gradual",3.299961779,"adjective",7,9,1.9
639,"Concrete","A1","squat",3.341157996,"adjective",5,8.21,4.32
640,"Abstract","A1","sinfulness",1.841863762,"noun",10,9.28,1.43
640,"Concrete","A1","tailpipe",1.871826985,"noun",8,8.95,4.59
641,"Abstract","A2","relevancy",1.297795718,"noun",9,11.53,1.62
641,"Concrete","A2","bedmate",1.172856981,"noun",7,11,4.27
642,"Abstract","A1","downtime",2.604220745,"noun",8,12.7,1.93
642,"Concrete","A1","cityscape",2.534584817,"noun",9,13.42,4.69
643,"Abstract","A1","countless",3.678910798,"adjective",9,9.16,1.72
643,"Concrete","A1","ceramic",3.598282506,"adjective",7,8.37,4.04
644,"Abstract","A2","seriousness",3.400743686,"noun",11,8.1,1.5
644,"Concrete","A2","stationery",3.225935424,"noun",10,8.42,4.29
645,"Abstract","A2","compatibility",2.508649083,"noun",13,10.72,1.94
645,"Concrete","A2","loudspeaker",2.481065561,"noun",11,10,4.82
646,"Abstract","A1","vary",3.654777119,"verb",4,8.94,1.93
646,"Concrete","A1","lodge",3.755677614,"verb",5,8.26,4
647,"Abstract","A2","relevance",3.265109636,"noun",9,11.56,1.58
647,"Concrete","A2","scalpel",3.095409448,"noun",7,10.73,4.86
648,"Abstract","A1","pseudo",2.744953749,"noun",6,13.75,1.9
648,"Concrete","A1","latex",2.854098218,"noun",5,13.48,4.77
649,"Abstract","A1","galore",3.174302222,"verb",6,9.47,1.78
649,"Concrete","A1","buoy",3.184286443,"verb",4,9.76,4.57
650,"Abstract","A2","faith",4.666361503,"noun",5,7.62,1.63
650,"Concrete","A2","bomb",4.491129061,"noun",4,8,4.84
651,"Abstract","A1","simplicity",3.540833766,"noun",10,9.89,1.96
651,"Concrete","A1","reservoir",3.654299609,"noun",9,10.11,4.75
652,"Abstract","A1","unexplained",3.007489587,"adjective",11,8.11,1.79
652,"Concrete","A1","automotive",2.894392813,"adjective",10,7.89,4.19
653,"Abstract","A1","anarchic",2.737128411,"adjective",8,14.15,1.75
653,"Concrete","A1","thyroid",2.848024071,"adjective",7,13.83,4.61
654,"Abstract","A1","forgiving",3.153617623,"verb",9,7.28,1.78
654,"Concrete","A1","strangle",3.100569443,"verb",8,7.74,4.34
655,"Abstract","A1","ethos",3.467323207,"noun",5,15.71,1.58
655,"Concrete","A1","duvet",3.393836272,"noun",5,15,4.85
656,"Abstract","A1","synergy",2.907923331,"name",7,14.76,1.48
656,"Concrete","A1","wormwood",2.960553549,"name",8,14.93,4.44
657,"Abstract","A1","uneasy",3.424089508,"adjective",6,9.16,1.86
657,"Concrete","A1","nude",3.445472042,"adjective",4,8.21,4.28
658,"Abstract","A1","callousness",1.871826985,"noun",11,11.19,1.93
658,"Concrete","A1","stagehand",1.774916972,"noun",9,11,4.07
659,"Abstract","A2","fixation",2.767617734,"noun",8,11.33,1.67
659,"Concrete","A2","newsreel",2.874712673,"noun",8,10.39,4.48
660,"Abstract","A1","cowardly",3.057463562,"adjective",8,8.84,1.96
660,"Concrete","A1","termite",2.943708993,"adjective",7,7.94,4.7
661,"Abstract","A2","function",4.062345437,"noun",8,9.1,1.92
661,"Concrete","A2","horizon",3.964313698,"noun",7,8.3,4.44
662,"Abstract","A1","unafraid",2.664218675,"adjective",8,9.06,1.84
662,"Concrete","A1","hairless",2.521810529,"adjective",8,8.67,4.52
663,"Abstract","A2","transcendence",2.214249666,"noun",13,14.79,1.48
663,"Concrete","A2","neuroscientist",2.367833584,"noun",14,14.11,4
664,"Abstract","A1","eligibility",2.74881417,"noun",11,11.39,1.88
664,"Concrete","A1","ironworks",2.625154652,"noun",9,12.23,4.17
665,"Abstract","A1","prosecution",4.09036249,"noun",11,11.83,1.93
665,"Concrete","A1","satellite",4.044040589,"noun",9,11.68,4.73
666,"Abstract","A2","strictness",1.809679079,"noun",10,8.58,1.91
666,"Concrete","A2","snowshoe",1.899855709,"noun",8,7.68,4.67
667,"Abstract","A1","permanence",2.528244639,"noun",10,12.19,1.84
667,"Concrete","A1","macadamia",2.420011596,"noun",9,12.19,4.67
668,"Abstract","A1","forlorn",2.832456293,"adjective",7,11.29,1.76
668,"Concrete","A1","pubic",2.767617734,"adjective",5,10.47,4.07
669,"Abstract","A2","dysfunction",2.741058705,"noun",11,11.21,1.88
669,"Concrete","A2","condensation",2.915843814,"noun",12,12.11,4.24
670,"Abstract","A1","karma",3.294526233,"noun",5,13.67,1.93
670,"Concrete","A1","cumin",3.483196201,"noun",5,12.85,4.93
671,"Abstract","A1","enrichment",3.022071587,"noun",10,11.14,1.83
671,"Concrete","A1","megaphone",2.891635379,"noun",9,10.2,4.76
672,"Abstract","A2","attitude",4.442447749,"noun",8,6.78,1.97
672,"Concrete","A2","liquid",4.251676164,"noun",6,5.83,4.72
673,"Abstract","A2","deserving",3.303190749,"adjective",9,7.67,1.62
673,"Concrete","A2","stinging",3.203591598,"adjective",8,6.78,4.04
674,"Abstract","A1","respite",3.509983322,"noun",7,14.31,1.77
674,"Concrete","A1","database",3.66281546,"noun",8,14.2,4
675,"Abstract","A1","decisiveness",2.158133724,"noun",12,13.06,1.9
675,"Concrete","A1","counterweight",2.34894824,"noun",13,13.22,4
676,"Abstract","A1","debut",4.095236388,"noun",5,10.58,1.83
676,"Concrete","A1","booze",3.938028631,"noun",5,10.42,4.48
677,"Abstract","A2","finality",2.158133724,"noun",8,12.5,1.67
677,"Concrete","A2","lynching",2.200885705,"noun",8,12.3,4.28
678,"Abstract","A2","wits",3.697901788,"noun",4,10.25,1.76
678,"Concrete","A2","yeast",3.641204311,"noun",5,9.53,4.72
679,"Abstract","A2","vantage",3.284567452,"noun",7,12.1,1.93
679,"Concrete","A2","opium",3.320017822,"noun",5,12.41,4.56
680,"Abstract","A1","mystique",2.844954839,"noun",8,11.89,1.67
680,"Concrete","A1","upholstery",2.902561602,"noun",10,12.65,4.65
681,"Abstract","A2","serenity",2.905250741,"noun",8,11.05,1.62
681,"Concrete","A2","strudel",2.948588757,"noun",7,10.59,4.12
682,"Abstract","A2","zing",3.948103241,"name",4,9.82,1.23
682,"Concrete","A2","amber",3.982865347,"name",5,9.28,4.35
683,"Abstract","A2","essence",3.964313698,"noun",7,11.9,1.66
683,"Concrete","A2","thyme",3.829593851,"noun",5,12.42,4.96
684,"Abstract","A1","dumbfound",1.297795718,"adjective",9,10.47,1.79
684,"Concrete","A1","pimpled",1.172856981,"adjective",7,9.65,4.29
685,"Abstract","A1","very",6.411443315,"adverb",4,4.9,1.43
685,"Concrete","A1","back",6.250308466,"adverb",4,5.31,4.33
686,"Abstract","A1","fraud",4.251192943,"noun",5,10.11,1.68
686,"Concrete","A1","bronze",4.405005687,"noun",6,10,4.47
687,"Abstract","A1","outrageousness",1.649978236,"noun",14,10.11,1.81
687,"Concrete","A1","shuffleboard",1.540833766,"noun",12,10.63,4.74
688,"Abstract","A1","disadvantage",3.599368242,"noun",12,10.39,1.96
688,"Concrete","A1","antibiotics",3.567891999,"noun",11,9.55,4.45
689,"Abstract","A1","methodology",2.767617734,"noun",11,14.13,1.76
689,"Concrete","A1","phosphorus",2.785640838,"noun",10,13.74,4.27
690,"Abstract","A1","protocol",3.51396162,"noun",8,13.83,1.97
690,"Concrete","A1","physicist",3.34701374,"noun",9,12.9,4.26
691,"Abstract","A2","accordance",3.18989032,"noun",10,11.75,1.54
691,"Concrete","A2","manuscript",3.37607124,"noun",10,12.12,4.57
692,"Abstract","A1","snobby",2.564967446,"adjective",6,9.72,1.81
692,"Concrete","A1","stilt",2.540833766,"adjective",5,10.25,4.5
693,"Abstract","A1","misadventure",2.275519323,"noun",12,9.56,1.76
693,"Concrete","A1","optometrist",2.172856981,"noun",11,8.62,4.89
694,"Abstract","A1","limitless",2.915843814,"adjective",9,9.53,1.71
694,"Concrete","A1","overcast",3.055571209,"adjective",8,9.05,4.04
695,"Abstract","A2","ruse",2.778521097,"noun",4,12.17,1.57
695,"Concrete","A2","tibia",2.760193715,"noun",5,12.12,4.48
696,"Abstract","A1","criminality",3.309577548,"noun",11,11.56,1.87
696,"Concrete","A1","transmission",3.420011596,"noun",12,11.9,4
697,"Abstract","A2","symbolism",3.293430912,"noun",9,10.74,1.41
697,"Concrete","A2","sprinter",3.41672147,"noun",8,9.74,4.13
698,"Abstract","A2","closure",3.976769093,"noun",7,12.11,1.78
698,"Concrete","A2","vodka",3.89767879,"noun",5,11.11,4.97
699,"Abstract","A2","cheapness",1.899855709,"noun",9,9.84,1.72
699,"Concrete","A2","bifocals",1.926184648,"noun",8,10.72,4.64
700,"Abstract","A2","foresight",2.960553549,"noun",9,10.78,1.79
700,"Concrete","A2","buzzard",3.136644808,"noun",7,9.83,4.74
701,"Abstract","A1","eventful",3.164083057,"adjective",8,9.32,1.79
701,"Concrete","A1","feline",2.979036955,"adjective",6,8.43,4.38
702,"Abstract","A2","peacemaking",1.841863762,"noun",11,9.79,1.83
702,"Concrete","A2","copperhead",1.974489327,"noun",10,10.65,4.73
703,"Abstract","A2","reality",4.697988206,"noun",7,10.05,1.72
703,"Concrete","A2","antiques",4.620583359,"noun",8,11.05,4.22
704,"Abstract","A2","monogamy",2.239803771,"noun",8,13.06,1.7
704,"Concrete","A2","cursor",2.308519583,"noun",6,12.16,4.33
705,"Abstract","A1","curious",4.179893151,"adjective",7,6.64,1.75
705,"Concrete","A1","crispy",4.016919753,"adjective",6,6.39,4.04
706,"Abstract","A2","merit",3.577120383,"noun",5,10.47,1.66
706,"Concrete","A2","pulp",3.409226269,"noun",4,9.63,4.3
707,"Abstract","A1","contemplation",2.816309657,"noun",13,11.82,1.83
707,"Concrete","A1","paragliding",2.645125733,"noun",11,11.65,4.04
708,"Abstract","A2","judgment",4.19966253,"noun",8,8.94,1.68
708,"Concrete","A2","prisoner",4.08401459,"noun",8,8,4.11
709,"Abstract","A1","lone",3.612715774,"adjective",4,8.5,1.59
709,"Concrete","A1","almond",3.413406229,"adjective",6,7.67,4.71
710,"Abstract","A1","regain",3.532059842,"verb",6,10.63,1.79
710,"Concrete","A1","pluck",3.377880803,"verb",5,9.78,4
711,"Abstract","A2","humanities",2.540833766,"noun",10,12,1.85
711,"Concrete","A2","motocross",2.443923753,"noun",9,11.8,4.04
712,"Abstract","A2","normality",3.249618753,"noun",9,11.75,1.94
712,"Concrete","A2","pigment",3.072312683,"noun",7,11.06,4.4
713,"Abstract","A2","sacredness",1.598825713,"noun",10,10.18,1.72
713,"Concrete","A2","keyboardist",1.774916972,"noun",11,9.94,4.52
714,"Abstract","A1","unsatisfied",2.172856981,"adjective",11,8.37,1.86
714,"Concrete","A1","tablespoonful",1.974489327,"adjective",13,7.58,4.24
715,"Abstract","A2","compassion",3.579397161,"noun",10,9.05,1.89
715,"Concrete","A2","instructor",3.68250746,"noun",10,8.19,4.26
716,"Abstract","A2","credence",2.587830329,"noun",8,13.06,1.92
716,"Concrete","A2","paintball",2.587830329,"noun",9,12.5,4.79
717,"Abstract","A2","unknown",4.129825365,"adjective",7,8.11,1.47
717,"Concrete","A2","joint",4.299313094,"adjective",5,9.05,4.37
718,"Abstract","A1","mellow",3.298880099,"adjective",6,8.85,1.96
718,"Concrete","A1","charcoal",3.381477465,"adjective",8,8,4.85
719,"Abstract","A2","dislike",3.517249255,"verb",7,5.42,1.7
719,"Concrete","A2","stain",3.533954948,"verb",5,5.24,4.59
720,"Abstract","A2","splendor",1.649978236,"noun",8,10.79,1.59
720,"Concrete","A2","swatter",1.809679079,"noun",7,11.43,4.04
721,"Abstract","A2","alright",3.931768873,"name",7,6.28,1.93
721,"Concrete","A2","bingo",3.905250741,"name",5,6.95,4
722,"Abstract","A2","guile",2.659523554,"noun",5,13.25,1.88
722,"Concrete","A2","wasabi",2.744953749,"noun",6,13.95,4.67
723,"Abstract","A1","extravagance",2.857103728,"noun",12,10.74,1.73
723,"Concrete","A1","executioner",2.894392813,"noun",11,9.79,4.17
724,"Abstract","A1","cynical",3.673459331,"adjective",7,13.44,1.64
724,"Concrete","A1","tonic",3.589497488,"adjective",5,12.63,4.1
725,"Abstract","A2","wish",5.049286527,"verb",4,3.79,1.77
725,"Concrete","A2","sing",4.942160441,"verb",4,3.47,4.34
726,"Abstract","A1","egotism",1.809679079,"noun",7,13.68,1.9
726,"Concrete","A1","vulva",1.899855709,"noun",5,13.11,4.5
727,"Abstract","A2","grace",4.339089688,"name",5,7.29,1.78
727,"Concrete","A2","ruby",4.139155188,"name",4,6.83,4.77
728,"Abstract","A2","hardship",3.521810529,"noun",8,10.33,1.79
728,"Concrete","A2","geezer",3.440028709,"noun",6,9.59,4.04
729,"Abstract","A1","mutuality",1.649978236,"noun",9,13.05,1.75
729,"Concrete","A1","seawall",1.649978236,"noun",7,12.81,4.27
730,"Abstract","A2","whim",3.155128214,"noun",4,10.74,1.69
730,"Concrete","A2","carp",3.13506842,"noun",4,11.42,4.62
731,"Abstract","A2","generality",2.110709074,"noun",10,11.74,1.5
731,"Concrete","A2","snowdrift",2.200885705,"noun",9,11.37,4.78
732,"Abstract","A1","unsolvable",1.841863762,"adjective",10,10.39,1.93
732,"Concrete","A1","infomercial",1.695735726,"adjective",11,9.76,4.15
733,"Abstract","A2","fearfulness",1.172856981,"noun",11,9.79,1.93
733,"Concrete","A2","sunbather",1.172856981,"noun",9,9.05,4.72
734,"Abstract","A2","exceed",3.318985017,"verb",6,9.95,1.76
734,"Concrete","A2","curling",3.412573449,"verb",7,9.11,4.04
735,"Abstract","A1","meekness",1.473886977,"noun",8,13.6,1.68
735,"Concrete","A1","atomizer",1.297795718,"noun",8,12.81,4.04
736,"Abstract","A2","pretentiousness",1.473886977,"noun",15,13.06,1.9
736,"Concrete","A2","microcomputer",1.297795718,"noun",13,13.89,4.55
737,"Abstract","A2","aftermath",3.644637487,"noun",9,12.05,1.97
737,"Concrete","A2","paddock",3.696603448,"noun",7,12.42,4.22
738,"Abstract","A1","enablement",1.473886977,"noun",10,13.32,1.88
738,"Concrete","A1","fumigator",1.394705731,"noun",9,12.83,4.37
739,"Abstract","A2","wisdom",3.922335631,"noun",6,9.61,1.53
739,"Concrete","A2","rubble",3.769454077,"noun",6,9.59,4.56
740,"Abstract","A1","unsaved",1.540833766,"adjective",7,8.89,1.87
740,"Concrete","A1","unpaved",1.598825713,"adjective",7,8.68,4.12
741,"Abstract","A2","spirituality",3.02411533,"noun",12,9.05,1.07
741,"Concrete","A2","crucifixion",3.040128,"noun",11,9.2,4
742,"Abstract","A2","generation",4.700787476,"noun",10,9.52,1.96
742,"Concrete","A2","committee",4.768940683,"noun",9,9.83,4.14
743,"Abstract","A2","unbeliever",1.809679079,"noun",10,8.89,1.88
743,"Concrete","A2","humidifier",1.809679079,"noun",10,9.28,4.25
744,"Abstract","A2","deceive",3.212931624,"verb",7,8.68,1.68
744,"Concrete","A2","salted",3.365052607,"verb",6,7.89,4.03
745,"Abstract","A1","faithfulness",2.420011596,"noun",12,10.83,1.72
745,"Concrete","A1","antifreeze",2.286800333,"noun",10,10.05,4.54
746,"Abstract","A1","kooky",2.593362817,"adjective",5,8.06,1.96
746,"Concrete","A1","urinal",2.733162224,"adjective",6,8.47,4.6
747,"Abstract","A1","avoidance",3.581662066,"noun",9,11.68,1.86
747,"Concrete","A1","foxtrot",3.532692463,"noun",7,12.39,4.25
748,"Abstract","A2","hesitance",1.172856981,"noun",9,11.59,1.69
748,"Concrete","A2","clubfoot",1.172856981,"noun",8,11.17,4.46
749,"Abstract","A2","intent",3.853192494,"noun",6,9.37,1.52
749,"Concrete","A2","salon",3.792993036,"noun",5,9.5,4.73
750,"Abstract","A1","loveless",2.553068223,"adjective",8,11.06,1.86
750,"Concrete","A1","nudist",2.428129486,"adjective",6,10.94,4.66
751,"Abstract","A1","importance",4.321973411,"noun",10,6.8,1.75
751,"Concrete","A1","ingredients",4.512771952,"noun",11,6.69,4.16
752,"Abstract","A2","seismology",1.871826985,"noun",10,13.24,1.93
752,"Concrete","A2","platelet",1.809679079,"noun",8,12.53,4.21
753,"Abstract","A1","inexperience",2.967577333,"noun",12,11.16,1.83
753,"Concrete","A1","underbelly",2.778521097,"noun",10,11,4.04
754,"Abstract","A1","ashamed",4.011915825,"adjective",7,7.11,1.74
754,"Concrete","A1","dough",4.045013254,"adjective",5,6.63,4.79
755,"Abstract","A2","unpopularity",2.564967446,"noun",12,10.56,1.79
755,"Concrete","A2","projectile",2.729159482,"noun",10,10.21,4.38
756,"Abstract","A1","solvency",2.275519323,"noun",8,13.71,1.89
756,"Concrete","A1","undercoat",2.358493558,"noun",9,12.84,4.5
757,"Abstract","A2","version",4.536782192,"noun",7,8.11,1.7
757,"Concrete","A2","cricket",4.452219691,"noun",7,7.72,4.77
758,"Abstract","A1","prohibit",2.528244639,"verb",8,10.67,1.93
758,"Concrete","A1","photocopy",2.598825713,"verb",9,11,4.5
759,"Abstract","A2","notion",3.933279464,"noun",6,11.11,1.93
759,"Concrete","A2","cock",3.977904504,"noun",4,11.32,4.79
760,"Abstract","A1","conformism",1.172856981,"noun",10,12.83,1.93
760,"Concrete","A1","amphitheater",1.172856981,"noun",12,11.84,4.36
761,"Abstract","A2","illegality",2.553068223,"noun",10,10.94,1.96
761,"Concrete","A2","nightcap",2.534584817,"noun",8,10.17,4.41
762,"Abstract","A2","euphoria",3.175742669,"noun",8,12.11,1.47
762,"Concrete","A2","chaplain",3.210283479,"noun",8,12.19,4.33
763,"Abstract","A2","professionalism",3.345070585,"noun",15,12.28,1.93
763,"Concrete","A2","choreographer",3.358493558,"noun",13,12.25,4.23
764,"Abstract","A1","unlikelihood",1.297795718,"noun",12,10.95,1.64
764,"Concrete","A1","foxhunting",1.394705731,"noun",10,10.39,4.17
765,"Abstract","A2","generosity",3.505295441,"noun",10,9.06,1.84
765,"Concrete","A2","electronics",3.483904097,"noun",11,9.21,4.37
766,"Abstract","A1","simplification",2.813007022,"noun",14,12.11,1.86
766,"Concrete","A1","screenwriter",2.635254979,"noun",12,12.81,4.28
767,"Abstract","A2","dread",3.6576312,"noun",5,9.44,1.86
767,"Concrete","A2","veteran",3.823164504,"noun",7,9.9,4.58
768,"Abstract","A2","tact",2.883256447,"noun",4,10.42,1.76
768,"Concrete","A2","nook",2.996765722,"noun",4,9.74,4.37
769,"Abstract","A2","redemption",3.308519583,"noun",10,10.89,1.88
769,"Concrete","A2","columnist",3.267444558,"noun",9,10.85,4.14
770,"Abstract","A1","forbearance",1.899855709,"noun",11,15.22,1.92
770,"Concrete","A1","cerebellum",2.038158407,"noun",10,14.45,4.57
771,"Abstract","A2","precedent",3.414237415,"noun",9,10.53,1.63
771,"Concrete","A2","bunting",3.461404281,"noun",7,11.22,4
772,"Abstract","A1","evasiveness",1.598825713,"noun",11,13.12,1.79
772,"Concrete","A1","gallstone",1.737128411,"noun",9,13.11,4.68
773,"Abstract","A2","temptation",3.754161751,"noun",10,8.35,1.84
773,"Concrete","A2","livestock",3.750348781,"noun",9,7.89,4.7
774,"Abstract","A2","disbelief",3.313783823,"noun",9,10.68,1.89
774,"Concrete","A2","landline",3.138215495,"noun",8,10.14,4.5
775,"Abstract","A1","obscurity",3.13506842,"noun",9,12.06,1.63
775,"Concrete","A1","synagogue",2.962907455,"noun",9,11.73,4.54
776,"Abstract","A2","sufficiency",2.774916972,"noun",11,12.26,1.81
776,"Concrete","A2","amplifier",2.725119504,"noun",9,11.35,4.79
777,"Abstract","A2","narcissism",2.227214643,"noun",10,13.17,1.85
777,"Concrete","A2","prosthesis",2.214249666,"noun",10,13.22,4.19
778,"Abstract","A2","fate",4.224395371,"noun",4,10.3,1.53
778,"Concrete","A2","script",4.071947576,"noun",6,9.79,4.72
779,"Abstract","A1","insignificance",2.593362817,"noun",14,10.72,1.73
779,"Concrete","A1","perspiration",2.57079699,"noun",12,10.32,4.81
780,"Abstract","A1","misapprehension",2.239803771,"noun",15,11.93,1.57
780,"Concrete","A1","supercomputer",2.367833584,"noun",13,12.44,4
781,"Abstract","A1","unplanned",2.7000571,"adjective",9,8.22,1.52
781,"Concrete","A1","adhesive",2.844954839,"adjective",8,9.17,4.35
782,"Abstract","A1","heroic",3.702201768,"adjective",6,8.2,1.85
782,"Concrete","A1","token",3.537720531,"adjective",5,7.58,4.3
